Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270033","Holdings with land size 2-<5","2000","1998/99","No","19536","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","15372","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","5894","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","11393","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","2440","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270036","Holdings with land size 5-<10","2000","1998/99","ha","23517","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270036","Holdings with land size 5-<10","2000","1998/99","No","3127","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","30441","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","4872","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270037","Holdings with land size 10-<20","2000","1998/99","ha","26246","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270037","Holdings with land size 10-<20","2000","1998/99","No","1983","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","25634","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","1966","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270038","Holdings with land size 20-<50","2000","1998/99","ha","26518","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270038","Holdings with land size 20-<50","2000","1998/99","No","911","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","24020","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","835","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270039","Holdings with land size 50-<100","2000","1998/99","ha","22646","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270039","Holdings with land size 50-<100","2000","1998/99","No","244","A","Official figure","Arable land area"
"WCAD","Structural data from agricultural censuses","422","Lebanon","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","26786","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","422","Lebanon","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","288","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270030","Holdings with land size 0-<1","1990","1989/90","No","107400","A","Official figure",""
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270030","Holdings with land size 0-<1","2000","1999/00","No","234343","A","Official figure","Area planted"
"WCAD","Structural data from agricultural censuses","426","Lesotho","50260","Area","270030","Holdings with land size 0-<1","2010","2009/10","ha","454242","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270030","Holdings with land size 0-<1","2010","2009/10","No","98719","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270031","Holdings with land size 1-<2","1990","1989/90","No","67000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270031","Holdings with land size 1-<2","2000","1999/00","No","49024","A","Official figure","Area planted"
"WCAD","Structural data from agricultural censuses","426","Lesotho","50260","Area","270031","Holdings with land size 1-<2","2010","2009/10","ha","54098","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270031","Holdings with land size 1-<2","2010","2009/10","No","69321","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","426","Lesotho","50260","Area","270032","Holdings with land size 2-<3","2010","2009/10","ha","5974","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270032","Holdings with land size 2-<3","2010","2009/10","No","27133","E","Estimated value","Interpolated data"
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270033","Holdings with land size 2-<5","1990","1989/90","No","46800","A","Official figure",""
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270033","Holdings with land size 2-<5","2000","1999/00","No","5817","A","Official figure","Area planted"
"WCAD","Structural data from agricultural censuses","426","Lesotho","50260","Area","270034","Holdings with land size 3-<4","2010","2009/10","ha","292","A","Official figure",""
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270034","Holdings with land size 3-<4","2010","2009/10","No","22575","A","Official figure",""
"WCAD","Structural data from agricultural censuses","426","Lesotho","60850","Number","270036","Holdings with land size 5-<10","1990","1989/90","No","8100","A","Official figure",""
"WCAD","Structural data from agricultural censuses","434","Libya","60850","Number","270030","Holdings with land size 0-<1","1990","1987","No","25213","A","Official figure",""
"WCAD","Structural data from agricultural censuses","434","Libya","60850","Number","270031","Holdings with land size 1-<2","1990","1987","No","17654","A","Official figure",""
"WCAD","Structural data from agricultural censuses","434","Libya","60850","Number","270033","Holdings with land size 2-<5","1990","1987","No","43904","A","Official figure",""
"WCAD","Structural data from agricultural censuses","434","Libya","60850","Number","270036","Holdings with land size 5-<10","1990","1987","No","40406","A","Official figure",""
"WCAD","Structural data from agricultural censuses","434","Libya","60850","Number","270037","Holdings with land size 10-<20","1990","1987","No","28285","A","Official figure",""
"WCAD","Structural data from agricultural censuses","434","Libya","60850","Number","270038","Holdings with land size 20-<50","1990","1987","No","15987","A","Official figure",""
"WCAD","Structural data from agricultural censuses","434","Libya","60850","Number","270039","Holdings with land size 50-<100","1990","1987","No","3393","A","Official figure",""
"WCAD","Structural data from agricultural censuses","434","Libya","60850","Number","2700300","Holdings with land size 100-<200","1990","1987","No","686","A","Official figure",""
"WCAD","Structural data from agricultural censuses","440","Lithuania","60850","Number","270066","Holdings without land","2010","2010","No","260","A","Official figure","Holdings without UAA"
"WCAD","Structural data from agricultural censuses","440","Lithuania","60850","Number","270066","Holdings without land","2020","2020","No","1690","A","Official figure",""
"WCAD","Structural data from agricultural censuses","440","Lithuania","50260","Area","270030","Holdings with land size 0-<1","2000","2003","ha","100","A","Official figure","Holdings 1 ha and more"
"WCAD","Structural data from agricultural censuses","440","Lithuania","60850","Number","270030","Holdings with land size 0-<1","2000","2003","No","418","A","Official figure","Holdings 1 ha and more"
"WCAD","Structural data from agricultural censuses","440","Lithuania","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","23297","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","440","Lithuania","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","16417","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","440","Lithuania","50260","Area","270030","Holdings with land size 0-<1","2020","2020","ha","8628","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","440","Lithuania","60850","Number","270030","Holdings with land size 0-<1","2020","2020","No","7909","E","Estimated value","UAA. Interpolated data"
